Folder,Id,Field,Well,CoringTop,CoringDown,CoringTopBind,CoringDownBind,CoreRecovery,PhotoTop,PhotoDown,PhotoType,LayerTop,LayerDown,Rock,Carbonate,Ruin,Saturation
Unload2,1001096,Field8,Well14,2781.0,2799.0,2782.1,2800.1,17.99,15.98,16.99,ДС,12.0,17.81,кремнисто-глинистая порода,не карбонатный,не разрушен,битуминозный
Unload2,1001097,Field8,Well14,2781.0,2799.0,2782.1,2800.1,17.99,15.98,16.99,УФ,12.0,17.81,кремнисто-глинистая порода,не карбонатный,не разрушен,битуминозный
Unload2,1001098,Field8,Well14,2781.0,2799.0,2782.1,2800.1,17.99,16.99,17.81,ДС,12.0,17.81,кремнисто-глинистая порода,не карбонатный,не разрушен,битуминозный
Unload2,1001099,Field8,Well14,2781.0,2799.0,2782.1,2800.1,17.99,16.99,17.81,УФ,12.0,17.81,кремнисто-глинистая порода,не карбонатный,не разрушен,битуминозный
Unload2,1001100,Field8,Well14,2781.0,2799.0,2782.1,2800.1,17.99,17.81,17.99,ДС,17.81,17.99,аргиллит,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001101,Field8,Well14,2781.0,2799.0,2782.1,2800.1,17.99,17.81,17.99,УФ,17.81,17.99,аргиллит,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001102,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,0.0,0.18,ДС,0.0,0.18,кремнисто-глинистая порода,не карбонатный,разрушен,битуминозный
Unload2,1001103,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,0.0,0.18,УФ,0.0,0.18,кремнисто-глинистая порода,не карбонатный,разрушен,битуминозный
Unload2,1001104,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,0.18,0.57,ДС,0.18,0.57,песчаник глинистый,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001105,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,0.18,0.57,УФ,0.18,0.57,песчаник глинистый,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001106,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,0.57,0.96,ДС,0.57,1.09,песчаник глинистый,сильнокарбонатный,не разрушен,не опред.
Unload2,1001107,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,0.57,0.96,УФ,0.57,1.09,песчаник глинистый,сильнокарбонатный,не разрушен,не опред.
Unload2,1001108,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,0.96,1.09,ДС,0.57,1.09,песчаник глинистый,сильнокарбонатный,не разрушен,не опред.
Unload2,1001109,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,0.96,1.09,УФ,0.57,1.09,песчаник глинистый,сильнокарбонатный,не разрушен,не опред.
Unload2,1001110,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,1.09,1.96,ДС,1.09,2.86,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001111,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,1.09,1.96,УФ,1.09,2.86,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001112,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,1.96,2.86,ДС,1.09,2.86,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001113,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,1.96,2.86,УФ,1.09,2.86,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001114,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,2.86,2.97,ДС,2.86,3.41,известняк,сильнокарбонатный,частично разрушен,не опред.
Unload2,1001115,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,2.86,2.97,УФ,2.86,3.41,известняк,сильнокарбонатный,частично разрушен,не опред.
Unload2,1001116,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,2.97,3.41,ДС,2.86,3.41,известняк,сильнокарбонатный,частично разрушен,не опред.
Unload2,1001117,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,2.97,3.41,УФ,2.86,3.41,известняк,сильнокарбонатный,частично разрушен,не опред.
Unload2,1001118,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,3.41,3.6,ДС,3.41,3.6,алевролит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001119,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,3.41,3.6,УФ,3.41,3.6,алевролит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001120,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,3.6,3.87,ДС,3.6,3.87,алевролит,не карбонатный,не разрушен,не опред.
Unload2,1001121,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,3.6,3.87,УФ,3.6,3.87,алевролит,не карбонатный,не разрушен,не опред.
Unload2,1001122,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,3.87,3.97,ДС,3.87,4.19,алевролит,не карбонатный,частично разрушен,не опред.
Unload2,1001123,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,3.87,3.97,УФ,3.87,4.19,алевролит,не карбонатный,частично разрушен,не опред.
Unload2,1001124,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,3.97,4.19,ДС,3.87,4.19,алевролит,не карбонатный,частично разрушен,не опред.
Unload2,1001125,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,3.97,4.19,УФ,3.87,4.19,алевролит,не карбонатный,частично разрушен,не опред.
Unload2,1001126,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,4.19,4.59,ДС,4.19,4.59,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1001127,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,4.19,4.59,УФ,4.19,4.59,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1001128,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,4.59,4.98,ДС,4.59,6.59,песчаник,не карбонатный,не разрушен,продукт
Unload2,1001129,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,4.59,4.98,УФ,4.59,6.59,песчаник,не карбонатный,не разрушен,продукт
Unload2,1001130,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,4.98,5.99,ДС,4.59,6.59,песчаник,не карбонатный,не разрушен,продукт
Unload2,1001131,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,4.98,5.99,УФ,4.59,6.59,песчаник,не карбонатный,не разрушен,продукт
Unload2,1001132,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,5.99,6.59,ДС,4.59,6.59,песчаник,не карбонатный,не разрушен,продукт
Unload2,1001133,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,5.99,6.59,УФ,4.59,6.59,песчаник,не карбонатный,не разрушен,продукт
Unload2,1001134,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,6.59,6.99,ДС,6.59,10.35,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001135,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,6.59,6.99,УФ,6.59,10.35,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001136,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,6.99,7.99,ДС,6.59,10.35,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001137,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,6.99,7.99,УФ,6.59,10.35,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001138,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,7.99,8.99,ДС,6.59,10.35,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001139,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,7.99,8.99,УФ,6.59,10.35,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001140,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,8.99,9.99,ДС,6.59,10.35,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001141,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,8.99,9.99,УФ,6.59,10.35,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001142,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,9.99,10.35,ДС,6.59,10.35,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001143,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,9.99,10.35,УФ,6.59,10.35,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001144,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,10.35,11.0,ДС,10.35,11.71,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001145,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,10.35,11.0,УФ,10.35,11.71,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001146,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,11.0,11.71,ДС,10.35,11.71,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001147,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,11.0,11.71,УФ,10.35,11.71,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001148,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,11.71,11.97,ДС,11.71,11.97,песчаник,сильнокарбонатный,не разрушен,не опред.
Unload2,1001149,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,11.71,11.97,УФ,11.71,11.97,песчаник,сильнокарбонатный,не разрушен,не опред.
Unload2,1001150,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,11.97,12.01,ДС,11.97,13.27,"пересл. песчаника, алевролита и глин",с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001151,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,11.97,12.01,УФ,11.97,13.27,"пересл. песчаника, алевролита и глин",с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001152,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,12.01,12.99,ДС,11.97,13.27,"пересл. песчаника, алевролита и глин",с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001153,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,12.01,12.99,УФ,11.97,13.27,"пересл. песчаника, алевролита и глин",с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001154,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,12.99,13.27,ДС,11.97,13.27,"пересл. песчаника, алевролита и глин",с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001155,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,12.99,13.27,УФ,11.97,13.27,"пересл. песчаника, алевролита и глин",с карбонатными обломками или конкрециями,не разрушен,не опред.
Unload2,1001156,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,13.27,13.81,ДС,13.27,13.81,алевролит,сильнокарбонатный,не разрушен,не опред.
Unload2,1001157,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,13.27,13.81,УФ,13.27,13.81,алевролит,сильнокарбонатный,не разрушен,не опред.
Unload2,1001158,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,13.81,13.99,ДС,13.81,14.38,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1001159,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,13.81,13.99,УФ,13.81,14.38,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1001160,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,13.99,14.38,ДС,13.81,14.38,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1001161,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,13.99,14.38,УФ,13.81,14.38,песчаник,не карбонатный,не разрушен,не опред.
Unload2,1001162,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,14.38,14.99,ДС,14.38,15.76,алевролит,не карбонатный,не разрушен,не опред.
Unload2,1001163,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,14.38,14.99,УФ,14.38,15.76,алевролит,не карбонатный,не разрушен,не опред.
Unload2,1001164,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,14.99,15.76,ДС,14.38,15.76,алевролит,не карбонатный,не разрушен,не опред.
Unload2,1001165,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,14.99,15.76,УФ,14.38,15.76,алевролит,не карбонатный,не разрушен,не опред.
Unload2,1001166,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,15.76,16.0,ДС,15.76,17.78,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,не опред.
Unload2,1001167,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,15.76,16.0,УФ,15.76,17.78,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,не опред.
Unload2,1001168,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,16.0,17.01,ДС,15.76,17.78,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,не опред.
Unload2,1001169,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,16.0,17.01,УФ,15.76,17.78,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,не опред.
Unload2,1001170,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,17.01,17.78,ДС,15.76,17.78,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,не опред.
Unload2,1001171,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,17.01,17.78,УФ,15.76,17.78,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,не опред.
Unload2,1001172,Field1,Well7,2280.0,2289.0,2292.8,2301.8,8.89,0.0,0.98,ДС,0.0,2.98,аргиллит,не карбонатный,частично разрушен,не опред.
Unload2,1001173,Field1,Well7,2280.0,2289.0,2292.8,2301.8,8.89,0.0,0.98,УФ,0.0,2.98,аргиллит,не карбонатный,частично разрушен,не опред.
Unload2,1001174,Field1,Well7,2280.0,2289.0,2292.8,2301.8,8.89,0.98,1.97,ДС,0.0,2.98,аргиллит,не карбонатный,частично разрушен,не опред.
Unload2,1001175,Field1,Well7,2280.0,2289.0,2292.8,2301.8,8.89,0.98,1.97,УФ,0.0,2.98,аргиллит,не карбонатный,частично разрушен,не опред.
Unload2,1001176,Field1,Well7,2280.0,2289.0,2292.8,2301.8,8.89,1.97,2.98,ДС,0.0,2.98,аргиллит,не карбонатный,частично разрушен,не опред.
Unload2,1001177,Field1,Well7,2280.0,2289.0,2292.8,2301.8,8.89,1.97,2.98,УФ,0.0,2.98,аргиллит,не карбонатный,частично разрушен,не опред.
Unload2,1001178,Field1,Well7,2280.0,2289.0,2292.8,2301.8,8.89,2.98,3.96,ДС,2.98,8.89,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001179,Field1,Well7,2280.0,2289.0,2292.8,2301.8,8.89,2.98,3.96,УФ,2.98,8.89,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001180,Field1,Well7,2280.0,2289.0,2292.8,2301.8,8.89,3.96,4.95,ДС,2.98,8.89,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001181,Field1,Well7,2280.0,2289.0,2292.8,2301.8,8.89,3.96,4.95,УФ,2.98,8.89,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001182,Field1,Well7,2280.0,2289.0,2292.8,2301.8,8.89,4.95,5.94,ДС,2.98,8.89,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001183,Field1,Well7,2280.0,2289.0,2292.8,2301.8,8.89,4.95,5.94,УФ,2.98,8.89,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001184,Field1,Well7,2280.0,2289.0,2292.8,2301.8,8.89,5.94,6.91,ДС,2.98,8.89,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001185,Field1,Well7,2280.0,2289.0,2292.8,2301.8,8.89,5.94,6.91,УФ,2.98,8.89,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001186,Field1,Well7,2280.0,2289.0,2292.8,2301.8,8.89,6.91,7.9,ДС,2.98,8.89,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001187,Field1,Well7,2280.0,2289.0,2292.8,2301.8,8.89,6.91,7.9,УФ,2.98,8.89,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001188,Field1,Well7,2280.0,2289.0,2292.8,2301.8,8.89,7.9,8.89,ДС,2.98,8.89,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001189,Field1,Well7,2280.0,2289.0,2292.8,2301.8,8.89,7.9,8.89,УФ,2.98,8.89,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001190,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,0.0,0.98,ДС,0.0,1.95,аргиллит,не карбонатный,частично разрушен,не опред.
Unload2,1001191,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,0.0,0.98,УФ,0.0,1.95,аргиллит,не карбонатный,частично разрушен,не опред.
Unload2,1001192,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,0.98,1.95,ДС,0.0,1.95,аргиллит,не карбонатный,частично разрушен,не опред.
Unload2,1001193,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,0.98,1.95,УФ,0.0,1.95,аргиллит,не карбонатный,частично разрушен,не опред.
Unload2,1001194,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,1.95,2.94,ДС,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001195,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,1.95,2.94,УФ,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001196,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,2.94,3.95,ДС,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001197,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,2.94,3.95,УФ,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001198,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,3.95,4.92,ДС,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001199,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,3.95,4.92,УФ,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001200,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,4.92,5.91,ДС,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001201,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,4.92,5.91,УФ,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001202,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,5.91,6.88,ДС,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001203,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,5.91,6.88,УФ,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001204,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,6.88,7.82,ДС,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001205,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,6.88,7.82,УФ,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001206,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,7.82,8.79,ДС,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001207,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,7.82,8.79,УФ,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001208,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,8.79,9.79,ДС,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001209,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,8.79,9.79,УФ,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001210,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,9.79,10.76,ДС,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001211,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,9.79,10.76,УФ,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001212,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,10.76,11.75,ДС,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001213,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,10.76,11.75,УФ,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001214,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,11.75,12.76,ДС,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001215,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,11.75,12.76,УФ,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001216,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,12.76,13.74,ДС,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001217,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,12.76,13.74,УФ,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001218,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,13.74,14.71,ДС,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001219,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,13.74,14.71,УФ,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001220,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,14.71,15.71,ДС,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001221,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,14.71,15.71,УФ,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001222,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,15.71,16.7,ДС,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001223,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,15.71,16.7,УФ,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001224,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,16.7,17.7,ДС,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001225,Field1,Well7,2289.0,2307.0,2301.8,2319.8,17.7,16.7,17.7,УФ,1.95,17.7,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001226,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,0.0,0.19,ДС,0.0,0.19,алевролит,не карбонатный,частично разрушен,не опред.
Unload2,1001227,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,0.0,0.19,УФ,0.0,0.19,алевролит,не карбонатный,частично разрушен,не опред.
Unload2,1001228,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,0.19,0.98,ДС,0.19,3.99,алевролит,пятнисто карбонатный,частично разрушен,не опред.
Unload2,1001229,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,0.19,0.98,УФ,0.19,3.99,алевролит,пятнисто карбонатный,частично разрушен,не опред.
Unload2,1001230,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,0.98,1.98,ДС,0.19,3.99,алевролит,пятнисто карбонатный,частично разрушен,не опред.
Unload2,1001231,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,0.98,1.98,УФ,0.19,3.99,алевролит,пятнисто карбонатный,частично разрушен,не опред.
Unload2,1001232,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,1.98,2.98,ДС,0.19,3.99,алевролит,пятнисто карбонатный,частично разрушен,не опред.
Unload2,1001233,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,1.98,2.98,УФ,0.19,3.99,алевролит,пятнисто карбонатный,частично разрушен,не опред.
Unload2,1001234,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,2.98,3.99,ДС,0.19,3.99,алевролит,пятнисто карбонатный,частично разрушен,не опред.
Unload2,1001235,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,2.98,3.99,УФ,0.19,3.99,алевролит,пятнисто карбонатный,частично разрушен,не опред.
Unload2,1001236,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,3.99,4.98,ДС,3.99,12.99,алевролит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001237,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,3.99,4.98,УФ,3.99,12.99,алевролит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001238,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,4.98,5.98,ДС,3.99,12.99,алевролит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001239,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,4.98,5.98,УФ,3.99,12.99,алевролит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001240,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,5.98,6.97,ДС,3.99,12.99,алевролит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001241,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,5.98,6.97,УФ,3.99,12.99,алевролит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001242,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,6.97,7.98,ДС,3.99,12.99,алевролит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001243,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,6.97,7.98,УФ,3.99,12.99,алевролит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001244,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,7.98,8.96,ДС,3.99,12.99,алевролит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001245,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,7.98,8.96,УФ,3.99,12.99,алевролит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
Unload2,1001246,Field1,Well7,2307.0,2320.0,2319.8,2332.8,12.99,8.96,9.98,ДС,3.99,12.99,алевролит,с карбонатными обломками или конкрециями,частично разрушен,не опред.
